zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Fe,Si,281,31,10,419,60,157,131,163,429,7,4,32,75,191,86,5,91,429,2,5,9,10,0,0,4,43,11,1,0,62
Fe,P,193,2,2,248,13,53,50,59,7,259,10,2,16,82,3,2,81,259,9,7,19,2,0,0,0,11,10,4,6,4
Fe,S,134,2,4,149,1,19,21,26,4,10,274,10,32,10,2,1,9,274,23,79,27,23,2,22,20,4,27,8,7,0
Fe,Cl,48,6,1,63,1,26,10,6,32,2,10,70,16,28,7,0,13,70,5,8,1,5,0,0,0,7,8,2,0,2
Fe,K,100,0,1,132,19,56,35,47,75,16,32,16,142,32,28,3,22,142,2,10,3,6,0,0,0,15,3,1,1,1
Fe,Ca,229,18,6,342,30,112,98,130,191,82,10,28,32,342,47,8,88,342,2,11,10,30,0,0,5,18,8,2,4,43
Fe,Ti,82,5,2,161,28,55,43,33,86,3,2,7,28,47,166,8,36,166,0,0,11,7,0,0,2,32,8,0,10,33
Fe,V,29,0,1,41,3,4,6,7,5,2,1,0,3,8,8,42,6,42,0,5,1,2,0,0,1,2,7,0,4,5
Fe,Mn,152,8,2,218,19,70,66,52,91,81,9,13,22,88,36,6,221,221,0,2,28,15,0,1,9,13,15,0,3,20
Fe,Fe,793,52,36,1162,79,265,275,293,429,259,274,70,142,342,166,42,221,1359,58,128,88,153,9,22,45,68,87,19,28,86
Fe,Ni,10,1,3,15,0,0,3,4,2,9,23,5,2,2,0,0,0,58,58,10,0,6,0,1,2,2,3,0,0,0
Fe,Cu,33,1,0,55,0,13,6,10,5,7,79,8,10,11,0,5,2,128,10,128,14,32,5,7,8,2,14,9,0,1
Fe,Zn,62,0,2,72,1,3,19,20,9,19,27,1,3,10,11,1,28,88,0,14,88,16,0,3,2,0,8,0,2,3
Fe,As,100,2,0,128,4,29,18,14,10,2,23,5,6,30,7,2,15,153,6,32,16,153,1,5,9,3,16,5,2,5
Fe,Se,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,5,0,1,9,1,1,0,0,0,0,0
Fe,Ag,1,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,1,22,1,7,3,5,1,22,8,0,4,2,0,0
Fe,Sb,8,2,0,25,0,0,5,4,4,0,20,0,0,5,2,1,9,45,2,8,2,9,1,8,45,0,9,3,0,0
Fe,Ba,47,2,3,66,16,23,21,15,43,11,4,7,15,18,32,2,13,68,2,2,0,3,0,0,0,68,3,0,1,4
Fe,Pb,46,0,2,68,1,4,6,9,11,10,27,8,3,8,8,7,15,87,3,14,8,16,0,4,9,3,87,6,7,6
Fe,Bi,11,0,0,12,0,0,1,0,1,4,8,2,1,2,0,0,0,19,0,9,0,5,0,2,3,0,6,19,0,0
Fe,U,20,0,0,28,2,2,2,2,0,6,7,0,1,4,10,4,3,28,0,0,2,2,0,0,0,1,7,0,28,9
Fe,REE,49,8,3,86,12,15,9,26,62,4,0,2,1,43,33,5,20,86,0,1,3,5,0,0,0,4,6,0,9,86
Ni,H,71,0,14,70,0,2,10,11,8,2,21,6,1,4,0,3,3,10,71,9,3,11,1,0,2,0,1,1,4,0
Ni,B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ni,C,14,0,17,14,0,1,1,1,0,0,1,0,0,0,0,0,0,3,17,1,0,0,0,0,0,0,0,0,0,0
Ni,O,70,1,14,90,0,2,10,12,9,9,21,6,1,8,0,3,3,15,90,9,3,17,1,0,3,0,1,2,4,0
Ni,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ni,Na,2,0,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Ni,Mg,10,0,1,10,0,1,10,3,3,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0
Ni,Al,11,0,1,12,0,0,3,15,3,0,6,0,0,0,0,2,0,4,15,4,2,0,0,0,0,0,0,0,0,0
Ni,Si,8,0,0,9,0,0,3,3,12,1,0,0,0,0,0,1,0,2,12,1,1,0,0,0,0,0,0,0,0,0
Ni,P,2,0,0,9,0,0,0,0,1,24,0,0,0,5,0,1,0,9,24,0,0,0,0,0,0,0,0,0,0,0
Ni,S,21,0,1,21,0,1,4,6,0,0,71,2,3,0,0,0,1,23,71,19,0,7,0,1,9,2,5,6,1,0
Ni,Cl,6,0,0,6,0,0,0,0,0,0,2,9,1,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0
Ni,K,1,0,0,1,0,0,0,0,0,0,3,1,3,0,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,0
Ni,Ca,4,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,0,2,8,0,0,3,0,0,0,0,0,0,0,0
Ni,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ni,V,3,0,0,3,0,0,0,2,1,1,0,0,0,0,0,4,0,0,4,1,3,0,0,0,0,0,0,0,0,0
Ni,Mn,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
Ni,Fe,10,1,3,15,0,0,3,4,2,9,23,5,2,2,0,0,0,58,58,10,0,6,0,1,2,2,3,0,0,0
Ni,Ni,71,1,17,90,0,2,10,15,12,24,71,9,3,8,0,4,3,58,206,28,3,42,11,1,17,2,6,9,4,0
Ni,Cu,9,0,1,9,0,0,0,4,1,0,19,4,2,0,0,1,0,10,28,28,1,2,3,0,4,2,2,1,0,0
Ni,Zn,3,0,0,3,0,0,0,2,1,0,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0
Ni,As,11,0,0,17,0,0,0,0,0,0,7,0,0,3,0,0,0,6,42,2,0,42,1,0,3,0,1,3,3,0
Ni,Se,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,11,0,0,0,0,0,0,0
Ni,Ag,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Ni,Sb,2,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,2,17,4,0,3,0,0,17,0,1,2,0,0
Ni,Ba,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,2,0,0,0,0,0,2,1,0,0,0
Ni,Pb,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,3,6,2,0,1,0,0,1,1,6,1,0,0
Ni,Bi,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,1,0,3,0,0,2,0,1,9,0,0
Ni,U,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0
Ni,REE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cu,H,376,4,39,375,6,20,22,48,31,43,96,66,17,57,2,13,7,33,9,376,41,97,12,2,7,2,62,8,18,11
Cu,B,4,6,1,6,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
Cu,C,39,1,43,43,0,6,4,1,2,1,5,6,1,7,0,0,0,0,1,43,4,2,0,0,0,0,5,0,4,4
Cu,O,375,6,43,499,9,49,31,56,41,47,126,98,45,68,3,32,11,55,9,499,46,129,22,4,10,5,76,12,18,13
Cu,F,6,0,0,9,9,3,1,4,0,3,0,4,0,1,1,2,0,0,0,9,0,3,0,0,0,0,0,0,0,0
Cu,Na,20,0,6,49,3,50,7,5,4,4,14,14,11,14,2,1,0,13,0,50,3,21,1,0,1,0,2,1,0,1
Cu,Mg,22,0,4,31,1,7,31,4,3,2,8,6,1,7,0,1,0,6,0,31,3,7,0,0,0,0,1,0,1,0
Cu,Al,48,0,1,56,4,5,4,61,10,7,23,8,7,9,0,4,0,10,4,61,3,16,1,0,3,1,7,0,0,0
Cu,Si,31,0,2,41,0,4,3,10,41,0,5,2,4,12,1,1,3,5,1,41,2,3,0,0,0,4,7,0,1,1
Cu,P,43,0,1,47,3,4,2,7,0,47,4,3,0,8,0,2,0,7,0,47,7,5,0,0,0,0,7,2,3,3
Cu,S,96,0,5,126,0,14,8,23,5,4,338,15,22,12,0,5,3,79,19,338,37,56,12,50,53,2,81,48,2,1
Cu,Cl,66,1,6,98,4,14,6,8,2,3,15,104,18,13,1,7,2,8,4,104,7,16,11,3,4,0,22,3,0,1
Cu,K,17,0,1,45,0,11,1,7,4,0,22,18,50,5,0,3,0,10,2,50,1,11,3,1,1,2,6,1,0,0
Cu,Ca,57,2,7,68,1,14,7,9,12,8,12,13,5,69,0,1,1,11,0,69,5,28,1,0,2,1,6,2,3,3
Cu,Ti,2,0,0,3,1,2,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0
Cu,V,13,0,0,32,2,1,1,4,1,2,5,7,3,1,0,37,0,5,1,37,1,7,0,0,2,1,3,2,1,0
Cu,Mn,7,0,0,11,0,0,0,0,3,0,3,2,0,1,0,0,13,2,0,13,0,5,0,0,1,0,0,0,0,1
Cu,Fe,33,1,0,55,0,13,6,10,5,7,79,8,10,11,0,5,2,128,10,128,14,32,5,7,8,2,14,9,0,1
Cu,Ni,9,0,1,9,0,0,0,4,1,0,19,4,2,0,0,1,0,10,28,28,1,2,3,0,4,2,2,1,0,0
Cu,Cu,376,6,43,499,9,50,31,61,41,47,338,104,50,69,3,37,13,128,28,805,75,187,71,63,72,7,141,67,18,13
Cu,Zn,41,0,4,46,0,3,3,3,2,7,37,7,1,5,0,1,0,14,1,75,75,22,3,7,9,0,5,0,0,0
Cu,As,97,0,2,129,3,21,7,16,3,5,56,16,11,28,2,7,5,32,2,187,22,187,4,17,18,0,21,3,2,4
Cu,Se,12,0,0,22,0,1,0,1,0,0,12,11,3,1,0,0,0,5,3,71,3,4,71,7,10,0,20,16,3,0
Cu,Ag,2,0,0,4,0,0,0,0,0,0,50,3,1,0,0,0,0,7,0,63,7,17,7,63,19,0,23,14,0,0
Cu,Sb,7,0,0,10,0,1,0,3,0,0,53,4,1,2,1,2,1,8,4,72,9,18,10,19,72,0,20,8,0,0
Cu,Ba,2,0,0,5,0,0,0,1,4,0,2,0,2,1,0,1,0,2,2,7,0,0,0,0,0,7,1,0,0,0
Cu,Pb,62,0,5,76,0,2,1,7,7,7,81,22,6,6,0,3,0,14,2,141,5,21,20,23,20,1,141,44,1,1
Cu,Bi,8,0,0,12,0,1,0,0,0,2,48,3,1,2,0,2,0,9,1,67,0,3,16,14,8,0,44,67,0,0
Cu,U,18,0,4,18,0,0,1,0,1,3,2,0,0,3,0,1,0,0,0,18,0,2,3,0,0,0,1,0,18,1
Cu,REE,11,0,4,13,0,1,0,0,1,3,1,1,0,3,0,0,1,1,0,13,0,4,0,0,0,0,1,0,1,13
Zn,H,239,0,17,239,3,15,37,40,37,45,58,12,11,34,17,7,42,62,3,41,239,59,0,1,5,2,29,0,6,4
Zn,B,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zn,C,17,0,19,19,0,0,3,1,0,1,4,0,0,3,0,0,2,2,0,4,19,1,0,0,0,0,0,0,1,0
Zn,O,239,1,19,292,3,23,44,45,54,47,65,16,21,45,19,8,54,72,3,46,292,67,3,1,7,3,37,0,6,7
Zn,F,3,0,0,3,3,3,0,0,2,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,1,0,0,0,2
Zn,Na,15,0,0,23,3,24,6,5,14,0,6,1,6,5,7,0,5,3,0,3,24,3,0,0,0,2,0,0,0,5
Zn,Mg,37,0,3,44,0,6,44,16,12,5,6,1,3,8,3,0,23,19,0,3,44,10,0,0,1,0,1,0,0,2
Zn,Al,40,0,1,45,0,5,16,47,13,6,8,0,7,3,5,3,9,20,2,3,47,4,0,0,1,0,0,0,0,0
Zn,Si,37,0,0,54,2,14,12,13,54,1,5,1,14,14,8,1,18,9,1,2,54,7,0,0,1,3,6,0,0,4
Zn,P,45,0,1,47,0,0,5,6,1,47,1,0,0,11,0,0,12,19,0,7,47,3,0,0,0,0,5,0,0,0
Zn,S,58,0,4,65,0,6,6,8,5,1,98,4,4,6,0,0,7,27,0,37,98,9,0,11,7,0,10,0,2,0
Zn,Cl,12,1,0,16,0,1,1,0,1,0,4,18,6,1,0,0,1,1,0,7,18,2,2,1,0,0,3,0,0,0
Zn,K,11,1,0,21,0,6,3,7,14,0,4,6,23,4,4,0,4,3,0,1,23,2,1,0,0,1,1,0,0,0
Zn,Ca,34,0,3,45,0,5,8,3,14,11,6,1,4,45,0,0,11,10,0,5,45,10,0,0,0,0,1,0,1,2
Zn,Ti,17,0,0,19,3,7,3,5,8,0,0,0,4,0,19,1,5,11,0,0,19,0,0,0,0,2,3,0,2,4
Zn,V,7,0,0,8,0,0,0,3,1,0,0,0,0,0,1,8,1,1,3,1,8,0,0,0,0,0,3,0,1,1
Zn,Mn,42,0,2,54,0,5,23,9,18,12,7,1,4,11,5,1,55,28,0,0,55,10,0,0,1,0,5,0,1,4
Zn,Fe,62,0,2,72,1,3,19,20,9,19,27,1,3,10,11,1,28,88,0,14,88,16,0,3,2,0,8,0,2,3
Zn,Ni,3,0,0,3,0,0,0,2,1,0,0,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0
Zn,Cu,41,0,4,46,0,3,3,3,2,7,37,7,1,5,0,1,0,14,1,75,75,22,3,7,9,0,5,0,0,0
Zn,Zn,239,1,19,292,3,24,44,47,54,47,98,18,23,45,19,8,55,88,3,75,336,76,6,12,15,3,37,0,6,7
Zn,As,59,0,1,67,0,3,10,4,7,3,9,2,2,10,0,0,10,16,0,22,76,76,1,5,5,0,13,0,1,0
Zn,Se,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,6,1,6,0,1,0,1,0,0,0
Zn,Ag,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,3,0,7,12,5,0,12,5,0,1,0,0,0
Zn,Sb,5,0,0,7,0,0,1,1,1,0,7,0,0,0,0,0,1,2,0,9,15,5,1,5,15,0,1,0,0,0
Zn,Ba,2,0,0,3,1,2,0,0,3,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2
Zn,Pb,29,0,0,37,0,0,1,0,6,5,10,3,1,1,3,3,5,8,0,5,37,13,1,1,1,0,37,0,2,2
Zn,Bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zn,U,6,0,1,6,0,0,0,0,0,0,2,0,0,1,2,1,1,2,0,0,6,1,0,0,0,0,2,0,6,1
Zn,REE,4,0,0,7,2,5,2,0,4,0,0,0,0,2,4,1,4,3,0,0,7,0,0,0,0,2,2,0,1,7
As,H,406,2,4,406,3,42,52,49,19,12,23,20,14,114,6,13,70,100,11,97,59,406,0,0,14,9,49,14,36,14
As,B,2,8,0,8,5,2,4,2,3,2,0,0,0,5,0,2,0,2,0,0,0,8,0,0,0,0,0,0,0,3
As,C,4,0,4,4,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,2,1,4,0,0,0,0,0,0,0,0
As,O,406,8,4,527,19,79,72,63,28,15,25,43,30,142,15,22,80,128,17,129,67,527,0,2,21,11,66,18,36,22
As,F,3,5,0,19,19,10,8,5,3,2,0,3,0,8,2,3,0,4,0,3,0,19,0,0,0,1,0,0,2,3
As,Na,42,2,1,79,10,79,26,13,4,5,3,14,8,34,5,3,13,29,0,21,3,79,0,0,3,0,3,0,1,2
As,Mg,52,4,0,72,8,26,72,9,8,2,0,4,2,28,1,4,17,18,0,7,10,72,0,0,0,0,2,1,4,2
As,Al,49,2,0,63,5,13,9,63,7,1,7,2,9,11,3,1,5,14,0,16,4,63,0,0,1,3,4,0,3,4
As,Si,19,3,0,28,3,4,8,7,28,0,1,3,1,6,2,3,17,10,0,3,7,28,0,0,1,0,3,0,0,5
As,P,12,2,0,15,2,5,2,1,0,15,1,1,1,3,0,3,1,2,0,5,3,15,0,0,0,0,4,1,2,0
As,S,23,0,1,25,0,3,0,7,1,1,198,5,2,2,0,4,7,23,7,56,9,198,2,55,63,1,67,5,0,0
As,Cl,20,0,0,43,3,14,4,2,3,1,5,48,5,12,1,5,4,5,0,16,2,48,0,1,4,1,21,2,0,0
As,K,14,0,0,30,0,8,2,9,1,1,2,5,30,3,4,2,0,6,0,11,2,30,0,0,1,0,2,0,2,0
As,Ca,114,5,2,142,8,34,28,11,6,3,2,12,3,142,2,7,20,30,3,28,10,142,0,0,4,1,5,1,3,6
As,Ti,6,0,0,15,2,5,1,3,2,0,0,1,4,2,15,3,1,7,0,2,0,15,0,0,2,1,1,0,0,1
As,V,13,2,0,22,3,3,4,1,3,3,4,5,2,7,3,26,3,2,0,7,0,26,0,1,3,1,4,0,0,0
As,Mn,70,0,2,80,0,13,17,5,17,1,7,4,0,20,1,3,87,15,0,5,10,87,0,3,7,1,8,0,0,4
As,Fe,100,2,0,128,4,29,18,14,10,2,23,5,6,30,7,2,15,153,6,32,16,153,1,5,9,3,16,5,2,5
As,Ni,11,0,0,17,0,0,0,0,0,0,7,0,0,3,0,0,0,6,42,2,0,42,1,0,3,0,1,3,3,0
As,Cu,97,0,2,129,3,21,7,16,3,5,56,16,11,28,2,7,5,32,2,187,22,187,4,17,18,0,21,3,2,4
As,Zn,59,0,1,67,0,3,10,4,7,3,9,2,2,10,0,0,10,16,0,22,76,76,1,5,5,0,13,0,1,0
As,As,406,8,4,527,19,79,72,63,28,15,198,48,30,142,15,26,87,153,42,187,76,763,7,59,90,11,128,24,36,22
As,Se,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,1,7,7,1,1,0,0,0,0,0
As,Ag,0,0,0,2,0,0,0,0,0,0,55,1,0,0,0,1,3,5,0,17,5,59,1,59,24,0,23,0,0,0
As,Sb,14,0,0,21,0,3,0,1,1,0,63,4,1,4,2,3,7,9,3,18,5,90,1,24,90,0,33,1,0,0
As,Ba,9,0,0,11,1,0,0,3,0,0,1,1,0,1,1,1,1,3,0,0,0,11,0,0,0,11,0,0,2,0
As,Pb,49,0,0,66,0,3,2,4,3,4,67,21,2,5,1,4,8,16,1,21,13,128,0,23,33,0,128,5,4,0
As,Bi,14,0,0,18,0,0,1,0,0,1,5,2,0,1,0,0,0,5,3,3,0,24,0,0,1,0,5,24,4,0
As,U,36,0,0,36,2,1,4,3,0,2,0,0,2,3,0,0,0,2,3,2,1,36,0,0,0,2,4,4,36,0
As,REE,14,3,0,22,3,2,2,4,5,0,0,0,0,6,1,0,4,5,0,4,0,22,0,0,0,0,0,0,0,22
Se,H,26,0,0,26,0,2,1,4,1,0,3,2,1,3,0,0,0,1,1,12,0,0,26,0,0,1,8,1,8,0
Se,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,O,26,0,0,42,0,3,1,4,1,0,4,13,4,3,0,0,0,1,1,22,3,0,42,0,0,1,14,2,8,0
Se,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Na,2,0,0,3,0,3,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0
Se,Mg,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Se,Al,4,0,0,4,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
Se,Si,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Se,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,S,3,0,0,4,0,0,0,0,0,0,21,0,0,1,0,0,0,2,0,12,0,2,21,4,1,0,12,12,0,0
Se,Cl,2,0,0,13,0,1,0,1,0,0,0,13,3,0,0,0,0,0,0,11,2,0,13,0,0,0,4,1,0,0
Se,K,1,0,0,4,0,2,1,0,0,0,0,3,4,0,0,0,0,0,0,3,1,0,4,0,0,0,1,0,0,0
Se,Ca,3,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0
Se,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Mn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se,Fe,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,5,0,1,9,1,1,0,0,0,0,0
Se,Ni,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,11,0,0,0,0,0,0,0
Se,Cu,12,0,0,22,0,1,0,1,0,0,12,11,3,1,0,0,0,5,3,71,3,4,71,7,10,0,20,16,3,0
Se,Zn,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,6,1,6,0,1,0,1,0,0,0
Se,As,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,1,7,7,1,1,0,0,0,0,0
Se,Se,26,0,0,42,0,3,1,4,1,0,21,13,4,3,0,0,0,9,11,71,6,7,150,15,13,1,31,32,8,0
Se,Ag,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,7,0,1,15,15,2,0,2,3,0,0
Se,Sb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,1,1,13,2,13,0,0,0,0,0
Se,Ba,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Se,Pb,8,0,0,14,0,0,0,0,0,0,12,4,1,1,0,0,0,0,0,20,1,0,31,2,0,0,31,17,2,0
Se,Bi,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,16,0,0,32,3,0,0,17,32,0,0
Se,U,8,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,8,0,0,1,2,0,8,0
Se,REE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,H,4,0,0,4,1,0,0,0,0,0,1,3,1,0,0,0,0,1,0,2,1,0,0,4,0,0,3,0,0,0
Ag,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,O,4,0,0,8,1,0,0,0,0,0,3,5,1,0,0,1,0,1,0,4,1,2,0,8,2,0,5,0,0,0
Ag,F,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Ag,Na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Al,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,S,1,0,0,3,0,0,0,0,0,0,164,4,0,0,0,0,7,22,1,50,11,55,4,164,68,0,66,32,0,0
Ag,Cl,3,0,0,5,1,0,0,0,0,0,4,9,1,0,0,0,0,0,0,3,1,1,0,9,1,0,4,0,0,0
Ag,K,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
Ag,Ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,V,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Ag,Mn,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1,0,0,0,3,0,7,5,0,4,0,0,0
Ag,Fe,1,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,1,22,1,7,3,5,1,22,8,0,4,2,0,0
